type,release_date,process_size_(nm),tdp_(w),die_size_(mm^2),transistors_(million),freq_(ghz),foundry,vendor,fp16_gflops,fp32_gflops,fp64_gflops,year
GPU,2007-06-28,55,unknown,135,378,1615.4307897071872,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-06-28,65,45,153,390,800.0,TSMC,ATI,19033.0610625,192.0,1096.608262910798,2007
GPU,2007-06-28,65,35,153,390,600.0,TSMC,ATI,19033.0610625,144.0,1096.608262910798,2007
GPU,2007-06-28,65,20,85,180,525.0,TSMC,ATI,19033.0610625,42.0,1096.608262910798,2007
GPU,2007-07-01,65,unknown,60,54,1615.4307897071872,Sony,Sony,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-07-01,65,75,143,291,3000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-07-01,65,45,60,54,147.0,Sony,Sony,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-07-01,65,65,143,291,2333.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-07-01,65,65,143,291,2667.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-07-15,65,130,2x 143,582,3000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-07-22,65,65,111,167,2000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-07-22,65,65,111,167,2200.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-07-23,65,95,2x 143,582,2400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-07-26,65,unknown,153,390,600.0,TSMC,ATI,19033.0610625,144.0,1096.608262910798,2007
GPU,2007-07-26,65,unknown,153,390,800.0,TSMC,ATI,19033.0610625,192.0,1096.608262910798,2007
CPU,2007-08-01,65,45,unknown,unknown,1900.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-08-01,90,13,unknown,unknown,667.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-08-01,65,44,143,unknown,2800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-08-01,65,45,unknown,unknown,2000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-08-01,65,45,unknown,unknown,2100.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-08-05,90,95,235,227,3000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-08-05,90,119,235,227,3200.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-08-05,90,120,235,227,3200.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-08-05,90,95,235,227,3000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-08-06,65,89,153,390,800.0,TSMC,ATI,19033.0610625,192.0,1096.608262910798,2007
GPU,2007-08-06,80,127,420,720,600.0,TSMC,ATI,19033.0610625,384.0,1096.608262910798,2007
GPU,2007-08-06,80,unknown,420,720,688.0,TSMC,ATI,19033.0610625,440.3,1096.608262910798,2007
CPU,2007-08-13,65,150,2x 143,582,3000.0,TSMC,Intel,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-08-20,90,125,230,227,3200.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-08-20,65,89,126,154,3100.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-08-26,65,65,77,105,2000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-08-30,65,4,unknown,unknown,133.0,Sony,Sony,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-08-30,65,unknown,unknown,unknown,1615.4307897071872,Sony,Sony,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-09-01,65,5,143,291,1200.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-09-01,65,5,143,291,1067.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-09-12,80,42,169,289,460.0,TSMC,NVIDIA,19033.0610625,58.88,1096.608262910798,2007
GPU,2007-09-12,65,38,144,314,580.0,TSMC,NVIDIA,19033.0610625,44.8,1096.608262910798,2007
GPU,2007-09-12,80,35,169,289,360.0,TSMC,NVIDIA,19033.0610625,23.04,1096.608262910798,2007
GPU,2007-09-12,80,38,169,289,460.0,TSMC,NVIDIA,19033.0610625,29.44,1096.608262910798,2007
GPU,2007-09-21,80,75,169,289,675.0,TSMC,NVIDIA,19033.0610625,92.8,1096.608262910798,2007
CPU,2007-09-25,65,65,126,154,2600.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-09-27,65,35,111,293,2000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-09-27,65,35,143,293,2600.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-10-01,90,41,150,157,500.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-10-04,90,unknown,81,112,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-10-04,90,unknown,81,112,500.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-10-04,90,unknown,81,112,600.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-10-04,80,21,127,210,459.0,TSMC,NVIDIA,19033.0610625,29.38,1096.608262910798,2007
GPU,2007-10-04,90,unknown,81,112,500.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-10-05,80,20,169,289,470.0,TSMC,NVIDIA,19033.0610625,60.16,1096.608262910798,2007
CPU,2007-10-08,65,45,126,154,1900.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-10-08,65,45,126,154,2100.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-10-08,65,45,126,154,2300.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-10-08,65,45,unknown,unknown,2300.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-10-08,65,45,unknown,unknown,2200.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-10-08,90,45,230,227,2200.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-10-08,65,65,126,154,2700.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-10-08,90,45,230,227,2600.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-10-08,90,45,101.3,154,2200.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-10-08,90,45,230,227,2400.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-10-08,90,45,101.3,154,2400.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-10-17,130,unknown,73,unknown,300.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-10-17,110,unknown,73,unknown,400.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-10-18,180,unknown,80,8,200.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-10-18,180,unknown,80,8,1615.4307897071872,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-10-21,65,19,77,105,1200.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2007
CPU,2007-10-21,65,65,111,167,2400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-10-27,80,175,156,232,500.0,TSMC,ATI,19033.0610625,240.0,1096.608262910798,2007
GPU,2007-10-27,80,unknown,156,232,1615.4307897071872,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-10-29,65,125,324,754,600.0,TSMC,NVIDIA,19033.0610625,336.0,1096.608262910798,2007
GPU,2007-10-29,65,unknown,324,754,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-11-01,65,65,324,754,500.0,TSMC,NVIDIA,19033.0610625,240.0,1096.608262910798,2007
GPU,2007-11-01,65,50,324,754,500.0,TSMC,NVIDIA,19033.0610625,160.0,1096.608262910798,2007
GPU,2007-11-05,80,44,131,157,587.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-11-06,80,150,420,720,601.0,TSMC,ATI,19033.0610625,288.5,1096.608262910798,2007
GPU,2007-11-08,55,unknown,192,666,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-11-08,55,105,192,666,777.0,TSMC,AMD,19033.0610625,497.3,99.46,2007
GPU,2007-11-08,130,49,281,160,400.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2007
GPU,2007-11-08,130,40,281,160,473.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2007
